Date,Hour,Price kWh
12/02/2022,5,0.129
12/02/2022,6,0.13014
12/02/2022,7,0.13388
12/02/2022,8,0.13388
12/02/2022,9,0.13447
12/02/2022,10,0.13076
12/02/2022,11,0.129
12/02/2022,12,0.1265
12/02/2022,13,0.126
12/02/2022,14,0.12
12/02/2022,15,0.12
12/02/2022,16,0.124
12/02/2022,17,0.13388
12/02/2022,18,0.1439
12/02/2022,19,0.15672
12/02/2022,20,0.17346
12/02/2022,21,0.17
12/02/2022,22,0.15706
12/02/2022,23,0.15288
12/02/2022,24,0.14466
13/02/2022,1,0.14009
13/02/2022,2,0.13876
13/02/2022,3,0.1358
13/02/2022,4,0.12904
13/02/2022,5,0.131
13/02/2022,6,0.13743
13/02/2022,7,0.137
13/02/2022,8,0.15458
13/02/2022,9,0.162
13/02/2022,10,0.15397
13/02/2022,11,0.14584
13/02/2022,12,0.137
13/02/2022,13,0.13594
13/02/2022,14,0.13291
13/02/2022,15,0.13
13/02/2022,16,0.131
13/02/2022,17,0.1358
13/02/2022,18,0.145
13/02/2022,19,0.16085
13/02/2022,20,0.18325
13/02/2022,21,0.18659
13/02/2022,22,0.16919
13/02/2022,23,0.16
13/02/2022,24,0.14937
14/02/2022,1,0.13562
14/02/2022,2,0.13232
14/02/2022,3,0.12994
14/02/2022,4,0.129
14/02/2022,5,0.129
14/02/2022,6,0.12994
14/02/2022,7,0.13775
14/02/2022,8,0.14916
14/02/2022,9,0.16
14/02/2022,10,0.1532
14/02/2022,11,0.14555
14/02/2022,12,0.14342
14/02/2022,13,0.13111
14/02/2022,14,0.1286
14/02/2022,15,0.1279
14/02/2022,16,0.13069
14/02/2022,17,0.14
14/02/2022,18,0.14673
14/02/2022,19,0.15552
14/02/2022,20,0.17
14/02/2022,21,0.17137
14/02/2022,22,0.16009
14/02/2022,23,0.15103
14/02/2022,24,0.14173
15/02/2022,1,0.13
15/02/2022,2,0.12611
15/02/2022,3,0.12598
15/02/2022,4,0.12611
15/02/2022,5,0.127
15/02/2022,6,0.13643
15/02/2022,7,0.14837
15/02/2022,8,0.1573
15/02/2022,9,0.16547
15/02/2022,10,0.16253
15/02/2022,11,0.15284
15/02/2022,12,0.14096
15/02/2022,13,0.12569
15/02/2022,14,0.12175
15/02/2022,15,0.1243
15/02/2022,16,0.12935
15/02/2022,17,0.14626
15/02/2022,18,0.16006
15/02/2022,19,0.17101
15/02/2022,20,0.175
15/02/2022,21,0.16907
15/02/2022,22,0.16365
15/02/2022,23,0.15241
15/02/2022,24,0.14405
16/02/2022,1,0.15087
16/02/2022,2,0.14595
16/02/2022,3,0.14491
16/02/2022,4,0.13
16/02/2022,5,0.12649
16/02/2022,6,0.13267
16/02/2022,7,0.15248
16/02/2022,8,0.16172
16/02/2022,9,0.16682
16/02/2022,10,0.16101
16/02/2022,11,0.155
16/02/2022,12,0.15003
16/02/2022,13,0.14414
16/02/2022,14,0.12557
16/02/2022,15,0.127
16/02/2022,16,0.1239
16/02/2022,17,0.13309
16/02/2022,18,0.15
16/02/2022,19,0.158
16/02/2022,20,0.16771
16/02/2022,21,0.15959
16/02/2022,22,0.15248
16/02/2022,23,0.14453
16/02/2022,24,0.1239
17/02/2022,1,0.12
17/02/2022,2,0.11416
17/02/2022,3,0.11256
17/02/2022,4,0.11148
17/02/2022,5,0.11
17/02/2022,6,0.11159
17/02/2022,7,0.11722
17/02/2022,8,0.152
17/02/2022,9,0.1575
17/02/2022,10,0.15144
17/02/2022,11,0.14934
17/02/2022,12,0.13508
17/02/2022,13,0.12378
17/02/2022,14,0.11546
17/02/2022,15,0.115
17/02/2022,16,0.11563
17/02/2022,17,0.11835
17/02/2022,18,0.14466
17/02/2022,19,0.15272
17/02/2022,20,0.16209
17/02/2022,21,0.15954
17/02/2022,22,0.15272
17/02/2022,23,0.1503
17/02/2022,24,0.15171
18/02/2022,1,0.14652
18/02/2022,2,0.13406
18/02/2022,3,0.12949
18/02/2022,4,0.1119
18/02/2022,5,0.1117
18/02/2022,6,0.1117
18/02/2022,7,0.11416
18/02/2022,8,0.11806
18/02/2022,9,0.12982
18/02/2022,10,0.13
18/02/2022,11,0.12982
18/02/2022,12,0.115
18/02/2022,13,0.11416
18/02/2022,14,0.11416
18/02/2022,15,0.1119
18/02/2022,16,0.11092
18/02/2022,17,0.1117
18/02/2022,18,0.13076
18/02/2022,19,0.14863
18/02/2022,20,0.15398
18/02/2022,21,0.15602
18/02/2022,22,0.15422
18/02/2022,23,0.15001
18/02/2022,24,0.14681
19/02/2022,1,0.14001
19/02/2022,2,0.11754
19/02/2022,3,0.1109
19/02/2022,4,0.1104
19/02/2022,5,0.11
19/02/2022,6,0.10992
19/02/2022,7,0.11008
19/02/2022,8,0.11687
19/02/2022,9,0.12
19/02/2022,10,0.11904
19/02/2022,11,0.11638
19/02/2022,12,0.11416
19/02/2022,13,0.1109
19/02/2022,14,0.107
19/02/2022,15,0.10441
19/02/2022,16,0.10783
19/02/2022,17,0.1121
19/02/2022,18,0.14164
19/02/2022,19,0.15655
19/02/2022,20,0.1592
19/02/2022,21,0.15382
19/02/2022,22,0.15004
19/02/2022,23,0.14492
19/02/2022,24,0.13437
20/02/2022,1,0.1115
20/02/2022,2,0.1133
20/02/2022,3,0.11052
20/02/2022,4,0.109
20/02/2022,5,0.10858
20/02/2022,6,0.1133
20/02/2022,7,0.12843
20/02/2022,8,0.15631
20/02/2022,9,0.16256
20/02/2022,10,0.15689
20/02/2022,11,0.14948
20/02/2022,12,0.14108
20/02/2022,13,0.1185
20/02/2022,14,0.11754
20/02/2022,15,0.1135
20/02/2022,16,0.114
20/02/2022,17,0.1185
20/02/2022,18,0.14074
20/02/2022,19,0.15355
20/02/2022,20,0.16872
20/02/2022,21,0.16256
20/02/2022,22,0.154
20/02/2022,23,0.14841
20/02/2022,24,0.14822
21/02/2022,1,0.14935
21/02/2022,2,0.14551
21/02/2022,3,0.14189
21/02/2022,4,0.13503
21/02/2022,5,0.13359
21/02/2022,6,0.14695
21/02/2022,7,0.15754
21/02/2022,8,0.16221
21/02/2022,9,0.16706
21/02/2022,10,0.16216
21/02/2022,11,0.159
21/02/2022,12,0.15618
21/02/2022,13,0.14759
21/02/2022,14,0.135
21/02/2022,15,0.13852
21/02/2022,16,0.13056
21/02/2022,17,0.14926
21/02/2022,18,0.15665
21/02/2022,19,0.16001
21/02/2022,20,0.17561
21/02/2022,21,0.17
21/02/2022,22,0.1588
21/02/2022,23,0.1532
21/02/2022,24,0.14258
22/02/2022,1,0.1399
22/02/2022,2,0.128
22/02/2022,3,0.1253
22/02/2022,4,0.12649
22/02/2022,5,0.12699
22/02/2022,6,0.13305
22/02/2022,7,0.15501
22/02/2022,8,0.16157
22/02/2022,9,0.1645
22/02/2022,10,0.16206
22/02/2022,11,0.1549
22/02/2022,12,0.15001
22/02/2022,13,0.148
22/02/2022,14,0.13264
22/02/2022,15,0.13504
22/02/2022,16,0.123
22/02/2022,17,0.13
22/02/2022,18,0.14806
22/02/2022,19,0.15353
22/02/2022,20,0.1645
22/02/2022,21,0.16206
22/02/2022,22,0.15402
22/02/2022,23,0.15316
22/02/2022,24,0.135
23/02/2022,1,0.13501
23/02/2022,2,0.13177
23/02/2022,3,0.12924
23/02/2022,4,0.12481
23/02/2022,5,0.1252
23/02/2022,6,0.13
23/02/2022,7,0.15382
23/02/2022,8,0.16007
23/02/2022,9,0.16127
23/02/2022,10,0.15933
23/02/2022,11,0.15333
23/02/2022,12,0.1445
23/02/2022,13,0.12954
23/02/2022,14,0.1194
23/02/2022,15,0.11607
23/02/2022,16,0.11527
23/02/2022,17,0.11567
23/02/2022,18,0.123
23/02/2022,19,0.15725
23/02/2022,20,0.16446
23/02/2022,21,0.16125
23/02/2022,22,0.15832
23/02/2022,23,0.15198
23/02/2022,24,0.14878
24/02/2022,1,0.13384
24/02/2022,2,0.12882
24/02/2022,3,0.1407
24/02/2022,4,0.12402
24/02/2022,5,0.12021
24/02/2022,6,0.13868
24/02/2022,7,0.15342
24/02/2022,8,0.16068
24/02/2022,9,0.16545
24/02/2022,10,0.16172
24/02/2022,11,0.1601
24/02/2022,12,0.15522
24/02/2022,13,0.14681
24/02/2022,14,0.14285
24/02/2022,15,0.13954
24/02/2022,16,0.128
24/02/2022,17,0.12574
24/02/2022,18,0.15066
24/02/2022,19,0.1603
24/02/2022,20,0.17418
24/02/2022,21,0.1718
24/02/2022,22,0.16075
24/02/2022,23,0.1573
24/02/2022,24,0.1531
25/02/2022,1,0.15844
25/02/2022,2,0.1453
25/02/2022,3,0.1419
25/02/2022,4,0.133
25/02/2022,5,0.135
25/02/2022,6,0.13086
25/02/2022,7,0.13504
25/02/2022,8,0.15043
25/02/2022,9,0.15398
25/02/2022,10,0.1575
25/02/2022,11,0.15232
25/02/2022,12,0.14696
25/02/2022,13,0.14451
25/02/2022,14,0.12999
25/02/2022,15,0.12118
25/02/2022,16,0.11793
25/02/2022,17,0.11956
25/02/2022,18,0.133
25/02/2022,19,0.15392
25/02/2022,20,0.16334
25/02/2022,21,0.16022
25/02/2022,22,0.15522
25/02/2022,23,0.1493
25/02/2022,24,0.14544
26/02/2022,1,0.136
26/02/2022,2,0.13
26/02/2022,3,0.1208
26/02/2022,4,0.11065
26/02/2022,5,0.107
26/02/2022,6,0.1068
26/02/2022,7,0.10704
26/02/2022,8,0.1077
26/02/2022,9,0.1058
26/02/2022,10,0.0936
26/02/2022,11,0.09301
26/02/2022,12,0.0932
26/02/2022,13,0.0932
26/02/2022,14,0.0932
26/02/2022,15,0.09205
26/02/2022,16,0.09205
26/02/2022,17,0.09205
26/02/2022,18,0.07384
26/02/2022,19,0.094
26/02/2022,20,0.10999
26/02/2022,21,0.1365
26/02/2022,22,0.137
26/02/2022,23,0.11647
26/02/2022,24,0.1065
27/02/2022,1,0.09972
27/02/2022,2,0.0976
27/02/2022,3,0.08998
27/02/2022,4,0.08999
27/02/2022,5,0.09
27/02/2022,6,0.098
27/02/2022,7,0.1064
27/02/2022,8,0.14486
27/02/2022,9,0.149
27/02/2022,10,0.12636
27/02/2022,11,0.1
27/02/2022,12,0.09749
27/02/2022,13,0.09749
27/02/2022,14,0.09749
27/02/2022,15,0.09
27/02/2022,16,0.0976
27/02/2022,17,0.09972
27/02/2022,18,0.1073
27/02/2022,19,0.145
27/02/2022,20,0.16394
27/02/2022,21,0.17449
27/02/2022,22,0.1603
27/02/2022,23,0.15346
27/02/2022,24,0.144
28/02/2022,1,0.134
28/02/2022,2,0.133
28/02/2022,3,0.109
28/02/2022,4,0.1079
28/02/2022,5,0.1077
28/02/2022,6,0.10999
28/02/2022,7,0.14372
28/02/2022,8,0.15342
28/02/2022,9,0.15608
28/02/2022,10,0.1499
28/02/2022,11,0.1344
28/02/2022,12,0.1075
28/02/2022,13,0.10637
28/02/2022,14,0.10637
28/02/2022,15,0.1048
28/02/2022,16,0.105
28/02/2022,17,0.1071
28/02/2022,18,0.133
28/02/2022,19,0.15342
28/02/2022,20,0.17
28/02/2022,21,0.17617
28/02/2022,22,0.16501
28/02/2022,23,0.15841
28/02/2022,24,0.15209
01/03/2022,1,0.145
01/03/2022,2,0.14
01/03/2022,3,0.13964
01/03/2022,4,0.1358
01/03/2022,5,0.131
01/03/2022,6,0.14006
01/03/2022,7,0.155
01/03/2022,8,0.1605
01/03/2022,9,0.16443
01/03/2022,10,0.16
01/03/2022,11,0.14701
01/03/2022,12,0.1362
01/03/2022,13,0.132
01/03/2022,14,0.13047
01/03/2022,15,0.12544
01/03/2022,16,0.12113
01/03/2022,17,0.12615
01/03/2022,18,0.14752
01/03/2022,19,0.15126
01/03/2022,20,0.16709
01/03/2022,21,0.17041
01/03/2022,22,0.16378
01/03/2022,23,0.15997
01/03/2022,24,0.15201
02/03/2022,1,0.14569
02/03/2022,2,0.14249
02/03/2022,3,0.1418
02/03/2022,4,0.14
02/03/2022,5,0.14
02/03/2022,6,0.14452
02/03/2022,7,0.1459
02/03/2022,8,0.155
02/03/2022,9,0.15937
02/03/2022,10,0.14539
02/03/2022,11,0.119
02/03/2022,12,0.119
02/03/2022,13,0.1186
02/03/2022,14,0.119
02/03/2022,15,0.117
02/03/2022,16,0.117
02/03/2022,17,0.118
02/03/2022,18,0.139
02/03/2022,19,0.15052
02/03/2022,20,0.1684
02/03/2022,21,0.184
02/03/2022,22,0.16682
02/03/2022,23,0.16
02/03/2022,24,0.15369
03/03/2022,1,0.14756
03/03/2022,2,0.14579
03/03/2022,3,0.14354
03/03/2022,4,0.14311
03/03/2022,5,0.14362
03/03/2022,6,0.14637
03/03/2022,7,0.15286
03/03/2022,8,0.15699
03/03/2022,9,0.157
03/03/2022,10,0.14913
03/03/2022,11,0.11937
03/03/2022,12,0.11944
03/03/2022,13,0.118
03/03/2022,14,0.1175
03/03/2022,15,0.1155
03/03/2022,16,0.1155
03/03/2022,17,0.12019
03/03/2022,18,0.14384
03/03/2022,19,0.157
03/03/2022,20,0.16324
03/03/2022,21,0.169
03/03/2022,22,0.163
03/03/2022,23,0.15802
03/03/2022,24,0.15576
04/03/2022,1,0.14224
04/03/2022,2,0.13733
04/03/2022,3,0.1421
04/03/2022,4,0.13752
04/03/2022,5,0.1364
04/03/2022,6,0.136
04/03/2022,7,0.13499
04/03/2022,8,0.14539
04/03/2022,9,0.15
04/03/2022,10,0.14489
04/03/2022,11,0.1252
04/03/2022,12,0.1248
04/03/2022,13,0.12442
04/03/2022,14,0.115
04/03/2022,15,0.1119
04/03/2022,16,0.1173
04/03/2022,17,0.12301
04/03/2022,18,0.13324
04/03/2022,19,0.14841
04/03/2022,20,0.16501
04/03/2022,21,0.1732
04/03/2022,22,0.16061
04/03/2022,23,0.1497
04/03/2022,24,0.147
05/03/2022,1,0.14409
05/03/2022,2,0.142
05/03/2022,3,0.14773
05/03/2022,4,0.14247
05/03/2022,5,0.14249
05/03/2022,6,0.14303
05/03/2022,7,0.143
05/03/2022,8,0.14114
05/03/2022,9,0.13554
05/03/2022,10,0.13726
05/03/2022,11,0.13343
05/03/2022,12,0.13289
05/03/2022,13,0.13
05/03/2022,14,0.12615
05/03/2022,15,0.12326
05/03/2022,16,0.13193
05/03/2022,17,0.13775
05/03/2022,18,0.14514
05/03/2022,19,0.14813
05/03/2022,20,0.16501
05/03/2022,21,0.18402
05/03/2022,22,0.16764
05/03/2022,23,0.15542
05/03/2022,24,0.15466
06/03/2022,1,0.149
06/03/2022,2,0.14976
06/03/2022,3,0.14476
06/03/2022,4,0.13597
06/03/2022,5,0.134
06/03/2022,6,0.1387
06/03/2022,7,0.135
06/03/2022,8,0.14201
06/03/2022,9,0.15281
06/03/2022,10,0.15067
06/03/2022,11,0.15087
06/03/2022,12,0.15239
06/03/2022,13,0.14967
06/03/2022,14,0.14476
06/03/2022,15,0.14277
06/03/2022,16,0.14438
06/03/2022,17,0.14699
06/03/2022,18,0.14976
06/03/2022,19,0.15049
06/03/2022,20,0.165
06/03/2022,21,0.1726
06/03/2022,22,0.1565
06/03/2022,23,0.1475
06/03/2022,24,0.14014
07/03/2022,1,0.1381
07/03/2022,2,0.133
07/03/2022,3,0.12835
07/03/2022,4,0.11755
07/03/2022,5,0.1078
07/03/2022,6,0.1078
07/03/2022,7,0.115
07/03/2022,8,0.14027
07/03/2022,9,0.1403
07/03/2022,10,0.13788
07/03/2022,11,0.11858
07/03/2022,12,0.1079
07/03/2022,13,0.107
07/03/2022,14,0.1001
07/03/2022,15,0.0949
07/03/2022,16,0.0936
07/03/2022,17,0.0951
07/03/2022,18,0.1068
07/03/2022,19,0.11765
07/03/2022,20,0.1413
07/03/2022,21,0.1521
07/03/2022,22,0.14578
07/03/2022,23,0.13982
07/03/2022,24,0.117
08/03/2022,1,0.0921
08/03/2022,2,0.08999
08/03/2022,3,0.08414
08/03/2022,4,0.08414
08/03/2022,5,0.08368
08/03/2022,6,0.085
08/03/2022,7,0.0928
08/03/2022,8,0.12
08/03/2022,9,0.123
08/03/2022,10,0.1198
08/03/2022,11,0.09928
08/03/2022,12,0.09194
08/03/2022,13,0.085
08/03/2022,14,0.0801
08/03/2022,15,0.07
08/03/2022,16,0.0602
08/03/2022,17,0.07815
08/03/2022,18,0.08965
08/03/2022,19,0.097
08/03/2022,20,0.12521
08/03/2022,21,0.14
08/03/2022,22,0.13502
08/03/2022,23,0.12911
08/03/2022,24,0.119
09/03/2022,1,0.09029
09/03/2022,2,0.06769
09/03/2022,3,0.0653
09/03/2022,4,0.0653
09/03/2022,5,0.0652
09/03/2022,6,0.0659
09/03/2022,7,0.095
09/03/2022,8,0.12
09/03/2022,9,0.12136
09/03/2022,10,0.11261
09/03/2022,11,0.09701
09/03/2022,12,0.06538
09/03/2022,13,0.06014
09/03/2022,14,0.056
09/03/2022,15,0.02959
09/03/2022,16,0.02
09/03/2022,17,0.014
09/03/2022,18,0.02959
09/03/2022,19,0.06014
09/03/2022,20,0.10169
09/03/2022,21,0.12
09/03/2022,22,0.11
09/03/2022,23,0.0739
09/03/2022,24,0.06014
10/03/2022,1,0.03
10/03/2022,2,0.01924
10/03/2022,3,0.005
10/03/2022,4,0.00416
10/03/2022,5,0.005
10/03/2022,6,0.015
10/03/2022,7,0.05415
10/03/2022,8,0.07
10/03/2022,9,0.08116
10/03/2022,10,0.0611
10/03/2022,11,0.041
10/03/2022,12,0.03226
10/03/2022,13,0.02959
10/03/2022,14,0.02
10/03/2022,15,0.00663
10/03/2022,16,0.00416
10/03/2022,17,0.00416
10/03/2022,18,0.015
10/03/2022,19,0.06336
10/03/2022,20,0.10092
10/03/2022,21,0.12422
10/03/2022,22,0.1165
10/03/2022,23,0.075
10/03/2022,24,0.06091
11/03/2022,1,0.03914
11/03/2022,2,0.03315
11/03/2022,3,0.02915
11/03/2022,4,0.025
11/03/2022,5,0.00416
11/03/2022,6,0.00416
11/03/2022,7,0.005
11/03/2022,8,0.03226
11/03/2022,9,0.0299
11/03/2022,10,0.02
11/03/2022,11,0.01
11/03/2022,12,0.00416
11/03/2022,13,0.00416
11/03/2022,14,0.00416
11/03/2022,15,0.0016
11/03/2022,16,0.00149
11/03/2022,17,0.0016
11/03/2022,18,0.00416
11/03/2022,19,0.045
11/03/2022,20,0.06822
11/03/2022,21,0.0993
11/03/2022,22,0.1
11/03/2022,23,0.085
11/03/2022,24,0.0751
12/03/2022,1,0.09
12/03/2022,2,0.08971
12/03/2022,3,0.08442
12/03/2022,4,0.08971
12/03/2022,5,0.075
12/03/2022,6,0.08001
12/03/2022,7,0.09141
12/03/2022,8,0.08964
12/03/2022,9,0.08074
12/03/2022,10,0.0602
12/03/2022,11,0.05
12/03/2022,12,0.04911
12/03/2022,13,0.04999
12/03/2022,14,0.05
12/03/2022,15,0.04999
12/03/2022,16,0.04867
12/03/2022,17,0.04999
12/03/2022,18,0.07068
12/03/2022,19,0.12031
12/03/2022,20,0.14104
12/03/2022,21,0.12997
12/03/2022,22,0.11707
12/03/2022,23,0.09498
12/03/2022,24,0.0822
13/03/2022,1,0.06941
13/03/2022,2,0.0381
13/03/2022,3,0.0336
13/03/2022,4,0.02959
13/03/2022,5,0.02499
13/03/2022,6,0.03226
13/03/2022,7,0.05336
13/03/2022,8,0.09172
13/03/2022,9,0.09511
13/03/2022,10,0.05909
13/03/2022,11,0.04265
13/03/2022,12,0.02959
13/03/2022,13,0.00963
13/03/2022,14,0.00835
13/03/2022,15,0.00416
13/03/2022,16,0.00416
13/03/2022,17,0.00416
13/03/2022,18,0.00416
13/03/2022,19,0.02801
13/03/2022,20,0.05291
13/03/2022,21,0.0733
13/03/2022,22,0.05792
13/03/2022,23,0.04428
13/03/2022,24,0.02502
14/03/2022,1,0.00957
14/03/2022,2,0.00455
14/03/2022,3,0.00416
14/03/2022,4,0.00236
14/03/2022,5,0.00416
14/03/2022,6,0.02525
14/03/2022,7,0.05017
14/03/2022,8,0.09436
14/03/2022,9,0.10011
14/03/2022,10,0.06835
14/03/2022,11,0.06835
14/03/2022,12,0.03495
14/03/2022,13,0.03495
14/03/2022,14,0.03
14/03/2022,15,0.02959
14/03/2022,16,0.02823
14/03/2022,17,0.02959
14/03/2022,18,0.04073
14/03/2022,19,0.08254
14/03/2022,20,0.17004
14/03/2022,21,0.17984
14/03/2022,22,0.15777
14/03/2022,23,0.15234
14/03/2022,24,0.14396
15/03/2022,1,0.13386
15/03/2022,2,0.12469
15/03/2022,3,0.12265
15/03/2022,4,0.12051
15/03/2022,5,0.12067
15/03/2022,6,0.13181
15/03/2022,7,0.14452
15/03/2022,8,0.16555
15/03/2022,9,0.14531
15/03/2022,10,0.13401
15/03/2022,11,0.12
15/03/2022,12,0.113
15/03/2022,13,0.10949
15/03/2022,14,0.108
15/03/2022,15,0.107
15/03/2022,16,0.114
15/03/2022,17,0.11598
15/03/2022,18,0.13271
15/03/2022,19,0.14085
15/03/2022,20,0.19
15/03/2022,21,0.17525
15/03/2022,22,0.14736
15/03/2022,23,0.13935
15/03/2022,24,0.12763
16/03/2022,1,0.11739
16/03/2022,2,0.10759
16/03/2022,3,0.1038
16/03/2022,4,0.1
16/03/2022,5,0.09807
16/03/2022,6,0.10382
16/03/2022,7,0.11899
16/03/2022,8,0.13242
16/03/2022,9,0.11086
16/03/2022,10,0.09888
16/03/2022,11,0.065
16/03/2022,12,0.05817
16/03/2022,13,0.04987
16/03/2022,14,0.03999
16/03/2022,15,0.02959
16/03/2022,16,0.02959
16/03/2022,17,0.04697
16/03/2022,18,0.06715
16/03/2022,19,0.10007
16/03/2022,20,0.11861
16/03/2022,21,0.11714
16/03/2022,22,0.10249
16/03/2022,23,0.10247
16/03/2022,24,0.08901
17/03/2022,1,0.07966
17/03/2022,2,0.07457
17/03/2022,3,0.07169
17/03/2022,4,0.065
17/03/2022,5,0.06678
17/03/2022,6,0.0764
17/03/2022,7,0.08501
17/03/2022,8,0.1
17/03/2022,9,0.09964
17/03/2022,10,0.07608
17/03/2022,11,0.05
17/03/2022,12,0.0492
17/03/2022,13,0.03226
17/03/2022,14,0.02959
17/03/2022,15,0.02783
17/03/2022,16,0.02783
17/03/2022,17,0.02959
17/03/2022,18,0.0491
17/03/2022,19,0.05715
17/03/2022,20,0.091
17/03/2022,21,0.12769
17/03/2022,22,0.115
17/03/2022,23,0.11035
17/03/2022,24,0.095
18/03/2022,1,0.1114
18/03/2022,2,0.10587
18/03/2022,3,0.09796
18/03/2022,4,0.095
18/03/2022,5,0.09618
18/03/2022,6,0.0998
18/03/2022,7,0.1035
18/03/2022,8,0.10543
18/03/2022,9,0.10064
18/03/2022,10,0.09796
18/03/2022,11,0.085
18/03/2022,12,0.084
18/03/2022,13,0.08406
18/03/2022,14,0.08042
18/03/2022,15,0.085
18/03/2022,16,0.07
18/03/2022,17,0.07432
18/03/2022,18,0.095
18/03/2022,19,0.11345
18/03/2022,20,0.12826
18/03/2022,21,0.14415
18/03/2022,22,0.13292
18/03/2022,23,0.12995
18/03/2022,24,0.11846
19/03/2022,1,0.11003
19/03/2022,2,0.106
19/03/2022,3,0.0996
19/03/2022,4,0.09918
19/03/2022,5,0.09874
19/03/2022,6,0.10336
19/03/2022,7,0.1
19/03/2022,8,0.10245
19/03/2022,9,0.09934
19/03/2022,10,0.06999
19/03/2022,11,0.065
19/03/2022,12,0.065
19/03/2022,13,0.06625
19/03/2022,14,0.06955
19/03/2022,15,0.06955
19/03/2022,16,0.05
19/03/2022,17,0.058
19/03/2022,18,0.06915
19/03/2022,19,0.104
19/03/2022,20,0.15291
19/03/2022,21,0.14471
19/03/2022,22,0.13527
19/03/2022,23,0.1329
19/03/2022,24,0.13
20/03/2022,1,0.124
20/03/2022,2,0.11494
20/03/2022,3,0.11306
20/03/2022,4,0.11018
20/03/2022,5,0.11025
20/03/2022,6,0.1164
20/03/2022,7,0.13577
20/03/2022,8,0.14843
20/03/2022,9,0.14
20/03/2022,10,0.12301
20/03/2022,11,0.115
20/03/2022,12,0.10501
20/03/2022,13,0.1002
20/03/2022,14,0.1
20/03/2022,15,0.09725
20/03/2022,16,0.09873
20/03/2022,17,0.11
20/03/2022,18,0.125
20/03/2022,19,0.13245
20/03/2022,20,0.16547
20/03/2022,21,0.15236
20/03/2022,22,0.13549
20/03/2022,23,0.1275
20/03/2022,24,0.11704
21/03/2022,1,0.12079
21/03/2022,2,0.11228
21/03/2022,3,0.11156
21/03/2022,4,0.10865
21/03/2022,5,0.11
21/03/2022,6,0.11821
21/03/2022,7,0.13009
21/03/2022,8,0.14566
21/03/2022,9,0.13801
21/03/2022,10,0.12718
21/03/2022,11,0.11511
21/03/2022,12,0.10704
21/03/2022,13,0.10245
21/03/2022,14,0.10009
21/03/2022,15,0.0991
21/03/2022,16,0.099
21/03/2022,17,0.10246
21/03/2022,18,0.11407
21/03/2022,19,0.13293
21/03/2022,20,0.1439
21/03/2022,21,0.13733
21/03/2022,22,0.135
21/03/2022,23,0.12972
21/03/2022,24,0.1235
22/03/2022,1,0.109
22/03/2022,2,0.1
22/03/2022,3,0.105
22/03/2022,4,0.11238
22/03/2022,5,0.11306
22/03/2022,6,0.1167
22/03/2022,7,0.11878
22/03/2022,8,0.1248
22/03/2022,9,0.121
22/03/2022,10,0.1
22/03/2022,11,0.07228
22/03/2022,12,0.06901
22/03/2022,13,0.06069
22/03/2022,14,0.0591
22/03/2022,15,0.0668
22/03/2022,16,0.0685
22/03/2022,17,0.06901
22/03/2022,18,0.09988
22/03/2022,19,0.12078
22/03/2022,20,0.14
22/03/2022,21,0.12598
22/03/2022,22,0.1248
22/03/2022,23,0.12025
22/03/2022,24,0.11142
23/03/2022,1,0.1
23/03/2022,2,0.08777
23/03/2022,3,0.07961
23/03/2022,4,0.07961
23/03/2022,5,0.08
23/03/2022,6,0.09193
23/03/2022,7,0.10291
23/03/2022,8,0.11245
23/03/2022,9,0.1092
23/03/2022,10,0.08794
23/03/2022,11,0.06589
23/03/2022,12,0.04707
23/03/2022,13,0.04216
23/03/2022,14,0.04206
23/03/2022,15,0.05461
23/03/2022,16,0.0576
23/03/2022,17,0.0589
23/03/2022,18,0.06585
23/03/2022,19,0.10291
23/03/2022,20,0.11599
23/03/2022,21,0.12261
23/03/2022,22,0.11305
23/03/2022,23,0.10356
23/03/2022,24,0.09523
24/03/2022,1,0.05674
24/03/2022,2,0.04615
24/03/2022,3,0.04343
24/03/2022,4,0.04267
24/03/2022,5,0.03887
24/03/2022,6,0.04441
24/03/2022,7,0.06628
24/03/2022,8,0.08429
24/03/2022,9,0.0829
24/03/2022,10,0.06357
24/03/2022,11,0.0448
24/03/2022,12,0.03226
24/03/2022,13,0.02928
24/03/2022,14,0.02925
24/03/2022,15,0.02925
24/03/2022,16,0.03141
24/03/2022,17,0.03
24/03/2022,18,0.0445
24/03/2022,19,0.07939
24/03/2022,20,0.11623
24/03/2022,21,0.11208
24/03/2022,22,0.11329
24/03/2022,23,0.105
24/03/2022,24,0.09996
25/03/2022,1,0.04971
25/03/2022,2,0.04892
25/03/2022,3,0.0491
25/03/2022,4,0.0575
25/03/2022,5,0.05489
25/03/2022,6,0.05761
25/03/2022,7,0.05501
25/03/2022,8,0.06877
25/03/2022,9,0.049
25/03/2022,10,0.03226
25/03/2022,11,0.02
25/03/2022,12,0.024
25/03/2022,13,0.04
25/03/2022,14,0.012
25/03/2022,15,0.0112
25/03/2022,16,0.01043
25/03/2022,17,0.01043
25/03/2022,18,0.0112
25/03/2022,19,0.0449
25/03/2022,20,0.05579
25/03/2022,21,0.077
25/03/2022,22,0.06901
25/03/2022,23,0.05891
25/03/2022,24,0.04892
26/03/2022,1,0.0451
26/03/2022,2,0.035
26/03/2022,3,0.02959
26/03/2022,4,0.03226
26/03/2022,5,0.03
26/03/2022,6,0.03226
26/03/2022,7,0.02783
26/03/2022,8,0.0281
26/03/2022,9,0.0181
